Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
South Asia (IDA & IBRD),TSA,Military expenditure (current USD),MS.MIL.XPND.CD,907263907.263908,975576975.576975,1281626031.62604,2029027279.02728,2258473508.47351,2580099330.09933,2226113221.36847,1981720243.77142,2093727385.54378,2260017315.24259,2497384111.3211,3032817144.78912,2981955791.16657,3091792935.35811,3617352058.2413,4220850559.78035,4274319168.31179,4566606232.16793,5179372597.8163,5953181649.91337,7068252653.10414,7840131120.2868,8390959903.17025,9123579936.56152,9400417922.40421,10155420642.5108,12274580838.9585,13926518805.0165,14601413726.311,13710749621.5068,13945113110.1629,12384138295.1465,12264104418.7985,12425175007.0263,13224872081.2939,14843922760.7416,14898083870.1266,16208417999.2786,16616786867.607,18392238656.9148,18874870623.5258,18887889072.1321,19361949142.6374,21420874130.2835,26012470554.0077,29359373060.5107,30830893325.9194,35994785233.0125,41198040829.5738,47239315908.3382,55774807202.5816,60753790483.1092,58489349865.6898,59206270804.7731,64457544182.1567,66198388271.506,72165915988.0042,81810550405.2831,83919088226.4809,88431687095.3351,90196726239.2413,95582525810.8553,97988664189.0482,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Military expenditure (current USD),MS.MIL.XPND.CD,,,,422263764.816764,545722182.095669,669309717.939733,713517382.405651,878292920.559139,1119925401.89679,1540387742.96881,1613808372.29646,1728970667.3203,2052076755.20336,2566938497.04014,3481515504.66622,5684992345.04779,5683281395.71685,7054371327.13177,7968045685.22751,8809036420.00876,9508375818.95752,8817673939.53856,7919918552.33698,8226206243.25015,7892706990.59716,7051444555.23656,7141827481.26428,8287085111.23676,9344609676.40217,9266985072.76822,10834096084.3766,9358910887.81943,7432157156.45351,8352668434.56992,6511374769.48501,6199196373.81649,5721158561.8602,6104899535.56616,5767831655.42773,6757075812.21454,6361034224.11621,5757859510.12583,6573025593.49415,7439582728.52966,9322007304.59727,10407382608.1999,12512528228.9074,14181475862.8469,17968700218.7284,17839473069.8974,16597877231.6405,18231412439.0163,18761367115.8045,21753112629.1139,23280917790.147,20399651536.7958,19234949086.9538,21683076139.7995,18595608414.4245,17858438956.3041,18201431680.6196,20902140656.4922,20073833254.6301,
Trinidad and Tobago,TTO,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,5087500,5262500,6200000,8620776.95860002,9121523.15123251,8944886.23023448,8584035.88492278,10703751.4978339,12613977.3954241,15364583.3333333,18312500,27218750,36927083.3333333,35166666.6666667,,,,,,,,,,,,22644876.7543122,24202817.5860306,,,,,,,13945440.719243,19492116.7350544,33736557.0046544,75889150.4828552,97752858.92983,115560463.097328,124750514.77316,139098455.662914,138523710.218802,143063064.758741,146080695.23973,168762442.453652,211176025.939717,188885806.75642,202106905.459739,216276660.00375,201814603.265352,166008530.068204,172525849.335303,170175114.526378,209274726.099355,201053039.048216,
Tunisia,TUN,Military expenditure (current USD),MS.MIL.XPND.CD,15952380.952381,18571428.5714286,14285714.2857143,15238095.2380952,17478991.5966387,12761904.7619048,13714285.7142857,15428571.4285714,17523809.5238095,16952380.952381,22476190.4761905,24860541.9215669,31650677.1358443,38188218.1045361,46505447.7810258,75323106.2950727,83960118.9435018,121692504.953957,148496651.616763,160900649.999262,194096119.559259,228835732.395849,328600426.283294,383489474.296776,249474468.772568,215938722.294654,206793454.647122,194409783.482288,232920340.777147,234062029.597997,247855881.539234,260431030.66013,289677115.168701,276167134.915416,297068854.727893,342902458.366376,397469509.188336,358166577.75045,365849374.736546,357013395.378637,332389762.745499,335647906.805402,345424236.66941,407385561.057386,444651416.734245,468464579.97734,497212663.971991,490650558.781295,578911487.330985,564775933.702148,571189045.689535,715239597.096137,681225950.611119,759358881.242845,908359962.890424,979306829.765545,987734705.2158,858949581.256569,844227367.128514,1000922131.14754,1157372367.01178,1250454380.22537,1156186915.69354,
Turkiye,TUR,Military expenditure (current USD),MS.MIL.XPND.CD,468810916.179337,301330376.940133,330376940.133038,350000000,380897803.670027,422676991.150442,442035398.230089,508407079.646018,570685840.707965,596792035.39823,564858542.613762,570873159.477221,703957597.173145,861625441.696113,1136704698.03477,2284986255.46146,2534775214.75603,2765773072.18007,2727882976.00712,3001142305.52651,2671976285.57263,2814869761.46162,2754732302.69512,2469375535.02442,2190052307.47413,2365977436.04677,2769409587.96878,2889593497.07308,2663901290.11847,3373741563.28947,5315413395.48577,5670666519.6485,6157947273.30402,7075086939.89767,5293173965.76006,6606245814.71084,7512090795.51722,7791986303.62493,8781048158.20561,9951788873.95143,9993730196.93899,7216051044.80291,9050377181.98284,10277901778.2782,10920773882.178,12081156313.729,13036508103.1888,14987758360.004,16809576495.1749,16047510903.5072,17650464118.1755,17006477805.3076,17694320712.6949,18427646196.757,17576538470.5059,15668750000,17827702150.7967,17822738263.1645,19648693823.8514,20436917121.2388,17478413685.2698,15567410029.4251,10644578904.7691,
Tuvalu,TUV,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,14629994.1480023,16239993.5040026,20089991.9640032,29539988.1840047,42559982.9760068,53689677.8619328,77916010.2444597,120044738.214172,138323476.032302,136687529.91905,190729876.550359,421677764.018646,375458521.873958,232291721.313375,331019096.977006,366761862.799068,332950425.386797,293025202.390761,345976202.331691,260704018.594409,161608082.115891,124833697.746346,105316752.338241,87154458.2068739,108141651.87514,96907036.4249533,58725701.6240864,58375569.7749941,85513656.0872152,101038489.457341,118603807.737673,134276958.073994,128497943.630087,135055952.644211,150728196.327755,140753561.773795,125254713.892259,127567862.814758,139493591.276696,147417924.754373,166215543.275718,194000300.925345,219476865.281638,282725098.810022,307473984.174236,359739418.825016,443379945.514983,507285798.994075,517075761.799188,544218297.944157,562697119.586873,599968275.122704,618943445.56818,676410078.539629,759492508.121023,832234478.719924,
Uganda,UGA,Military expenditure (current USD),MS.MIL.XPND.CD,,,727985.440291194,2729945.40109198,5487890.24219516,10737785.2442951,14265714.6857063,16841663.1667367,19942601.147977,22861542.7691446,26627467.450651,52687946.2410752,64944701.1059779,64872640.2666116,80157512.314408,86567896.1778084,101074621.015537,131916696.936675,151699852.760007,206806782.995204,398813536.470271,108146878.36523,87488449.8871305,93723596.4695636,75215039.1157124,104818308.978899,131071428.571429,130971749.223296,140904123.011985,139821239.66794,107006214.22159,73561599.9782019,52331345.9689724,62636650.4326287,104127847.91387,127002622.515654,135393564.545733,139615977.691803,154712531.544533,159704570.293436,141303025.880522,136157342.537849,142191594.114211,152379921.781109,196015853.725902,216667041.057579,218533948.510743,252119246.412802,311856269.326451,293527670.660776,608685868.586859,607135070.855218,351838247.037404,300075573.371887,325663027.213463,306144695.426773,318551679.284802,346762883.760461,408367566.71345,647606606.9308,984759731.680869,1066564382.52959,923122515.007145,
Ukraine,UKR,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3522553.19148936,123410921.125207,683586045.176695,779256926.011663,1009582010.09035,1449673946.9076,912212088.800346,620805531.614065,696404379.961877,741712830.593281,872391873.270479,1104808267.49727,1322215078.26394,2072348602.43527,2572869212.56919,3528766628.56268,4144743447.22727,2320408612.7497,2587448220.93744,2502296575.11208,2835905352.50149,2895001889.15301,2997189214.49425,2959581345.11948,2943807591.71863,3246786567.33091,4169707536.40909,5419138048.44591,5924200880.3055,5942781067.55726,43997749155.1752,
Upper middle income,UMC,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39213635571.8809,40571323181.2959,39170329215.3865,42714693320.6864,54096269440.982,61910911139.2409,69865205347.2849,76842727008.4491,80439626696.1214,69205542660.3968,67887875050.2019,73212876001.1575,77601082492.1042,82969535874.7688,92075059994.0383,105300346558.15,125188290219.608,147686357859.018,182654535752.71,225839704396.047,238150510956.042,269479531072.26,310434010559.466,345713761351.843,381654118770.931,391625423810.813,369294878539.605,368893844342.779,389303150613.051,405265384060.988,419493261250.995,422781370059.009,453629106119.263,475044175189.955,
Uruguay,URY,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,51429281.9115868,112465598.243483,187557473.61904,156541418.623062,133232399.697199,160545078.518595,185943655.751885,279396248.945885,477266464.590796,709699535.82315,599135224.098229,274611790.852867,221851277.344512,203645853.928586,242349802.554248,223924938.586923,259967029.93247,297821236.424986,328351062.010466,268628014.63081,366965197.814078,418919638.983124,450443306.000095,523862025.515829,575652014.65661,575206289.458717,573248407.643312,574285890.663445,555968792.356772,523008311.37239,344263066.284048,269526777.199942,279301971.522835,347323784.856977,392798690.671031,416045332.538026,567703932.828305,577056008.507621,755659469.672421,824833542.16069,924640335.588313,1045084368.40872,1034499446.67959,969906845.518716,988223629.628739,1165710348.53799,1271117731.00881,1154916148.80395,1091535359.61401,1258336961.24516,1375569573.16806,
United States,USA,Military expenditure (current USD),MS.MIL.XPND.CD,47346552670.2126,49879770605.0578,54650942605.0773,54561215775.4246,53432327058.1665,54561791263.2266,66442751527.3178,78398442240.5239,84329031218.2481,84990165430.7737,83407993004.8882,78237979893.08,80708070966.4935,81469794407.5887,89278920339.82,92080928753.6472,94715251079.7143,104665218971.628,113382063749.093,126879927116.756,143688354872.676,176558875270.821,221673542584.02,223427165005.73,245149168288.537,272163229313.057,295546223803.599,304086648682.908,309661269300.954,321866558808.32,325129313986.031,299372779114.591,325033735954.804,316719443747.423,308084000000,295853097724.661,287960668678.94,293167825790.971,290996055088.378,298094891322.404,320086324211.196,331805610572.137,378463138753.841,440532069586.192,492999376159.397,533203000000,558335000000,589586000000,656756000000,705917000000,738005000000,752288000000,725205000000,679229000000,647789000000,633829639000,639856443000,646752927000,682491400000,734344100000,778397200000,806230200000,876943200000,
Uzbekistan,UZB,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86929824.5614035,112678421.494542,172211545.661018,217747190.74336,,250071736.011478,115375384.615385,59760610.4651163,45914432.9896907,54133695.4635028,,,,,,,,,,,,,,,1440385072.20752,,,,,
St. Vincent and the Grenadines,VCT,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Military expenditure (current USD),MS.MIL.XPND.CD,234357740.37342,114632682.852563,203900682.753824,245397307.794499,200459770.114943,227272727.272727,238636363.636364,270454545.454545,272727272.727273,263636363.636364,272727272.727273,352272727.272727,404651162.790698,420930232.55814,602325581.395349,711627906.976744,593023255.813953,748837209.302326,827906976.744186,925581395.348837,1002325581.39535,1009302325.5814,1523255813.95349,2006976744.18605,1325415047.30877,820000000,1004536496.71608,765517241.37931,1096551724.13793,1196251552.96512,737870454.68601,983721953.365596,992932484.978058,1287954760.86423,939683231.420828,1198810237.38705,733197556.008147,1541033863.86102,1450963991.62112,1408064715.83639,1788322080.33625,1911400136.52858,1071363969.16319,987890177.726888,1448715982.93265,2665390596.96136,3630088495.57522,4351560316.72101,5660456450.86167,4055379599.44108,3991194834.74435,3577531587.43851,5114847099.99301,6199698500.15542,1554727108.23932,320539157.963524,218154892.929075,2127936596.43571,763623333.345644,4112702.17652861,2591576.73264645,2024833.03910593,4627333.50193864,
British Virgin Islands,VGB,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315597881.75968,1305814501.79549,458562483.898789,511970136.360832,427617814.087875,332970309.40351,297716380.03947,431345012.174325,,,,,,,,,841930159.385155,915089546.551505,1026426801.35444,1286528866.71418,1784217421.81048,2137625596.54525,2401450914.43941,2672286425.00631,2686520590.1569,3360860380.25735,3727249276.27619,4255721581.237,4562632500.69131,5017401787.37234,5073853533.65223,5500000000,,,,,
Vanuatu,VUT,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,262115555936.224,288729992156.188,319086011483.019,366103979984.964,403861758571.9,447852326207.205,441811046913.949,459721066253.712,486549038747.59,531514596675.364,599986057148.231,638502089309.649,658154350026.375,712697663958.107,697757014642.377,730205584338.338,698125688483.036,707263270667.381,725923821661.847,723864453618.642,723981010562.184,705851078099.742,719903265249.805,741880924737.226,754498246710.066,815052377898.682,951874825166.416,1074933118930.1,1158906879968.93,1205457134450.2,1337098199006.59,1509234316287.39,1562837781958.21,1647033772260.82,1748997795191.95,1756416297587.39,1753862627739.91,1752725302156.77,1649699217967.08,1647990611988.85,1716948026760.16,1804885001142.25,1856227570426.31,1935150408934.3,2068960165572.98,2207224742243.48,
Samoa,WSM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927234.774966126,27227085.628394,38578120.5093736,50968863.7737974,43390403.8833654,48597681.233312,53575787.7448802,49984164.356216,51937624.4193762,57262629.2715651,63344074.218335,65705329.153605,78965006.2692351,79609744.5600757,107601580.182924,
"Yemen, Rep.",YEM,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807070715.481137,1028217916.58687,1306900025.81161,1535457656.47247,2353269331.64586,805892377.911418,416008632.418086,397073042.442432,384502730.310122,395252957.268909,473664032.451552,540101498.766837,737366548.042705,807313244.080066,735485127.938693,815627463.983416,822130536.059559,1050499364.17144,1196411765.88374,1420775264.11532,1448153376.74758,1612254443.40505,1618840126.70806,1648750523.52366,1714830843.68747,,,,,,,,,
South Africa,ZAF,Military expenditure (current USD),MS.MIL.XPND.CD,69999972.0000112,113749954.500018,186199925.52003,188999924.40003,271599891.360043,289449884.220046,324449870.220052,373099850.76006,399699840.120064,425599829.760068,417899832.840067,485866527.221808,492386546.204331,752926325.61866,1102318400.77,1431695127.0304,1677275419.31885,2073738018.4345,2067988016.997,2160867339.72825,2661671164.84386,3011979548.27998,2744699858.1717,3052688268.55758,2770152106.71872,2117406345.48856,2497888430.34884,3595968625.21672,4263086823.22617,4176167126.75584,4362525702.27108,3874415134.79061,3677406460.70666,3254313378.66538,3478582291.31463,3292446561.84434,2591787130.61277,2414137709.52873,1905656008.74051,1738036625.04829,1891725013.43693,1802262236.357,1766082897.72027,2574176278.13213,3099065125.41623,3566963815.37049,3506139657.83314,3526748772.59817,3286227700.02494,3592687702.02285,4188168092.20321,4594154077.94655,4489590095.94432,4118208483.42734,3892485091.06944,3488867947.83997,3139312128.41824,3591507613.36993,3622918742.55151,3435429787.52855,3231017731.35778,3393856591.77044,2995329364.67028,
Zambia,ZMB,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,81624098.9637049,53190811.6854162,61629720.9329199,66915490.0430381,86740656.3255351,167587250.338432,139324047.264528,86247306.2220276,97756279.9772376,51128294.4940289,62869469.9949654,55265536.3439526,37835913.5690041,43362495.2453404,,56113432.8858217,,,,,98349404.0444623,139509353.646242,205852231.56919,232278664.441402,278055135.810511,220962285.800349,280187778.551387,309113764.151856,346301423.09,381345802.082696,443604666.534936,372447569.820527,299504759.876729,339664531.368041,378025430.958942,292072462.646125,212142427.391566,217577244.72933,326078759.598148,
Zimbabwe,ZWE,Military expenditure (current USD),MS.MIL.XPND.CD,,,,,,15600000,16950000,19000000,30600000,42350000,45950000,49850000,58450000,86900000,118550000,148600000,199800000,285350000,347750000,441150000,442750000,389700000,437450000,431750000,360650000,309300000,342200000,392600000,407050000,408600000,416300000,376050000,296350000,249800000,247900000,262900000,291650000,311400000,,263400000,346300000,286700000,677000000,194800000,256100000,131400000,161700000,,,,98293000,198438000,318272000,356700000,368100000,376677000,358065000,340522000,420364000,546939000,63524653.0612245,261032967.032967,182050295.857988,
